Location,NDP Pillar,SubSector,2015 Location Total,2016 LocationTotal,2017 Location Total,2015 Pillar Total,2016 Pillar Total,2017 Pillar Total,2015 SubSector Total,2016 SubSector Total,2017 SubSector Total,Project title,Project objectives / purpose,Start Date,End Date,Links to other Sector,Reporting Agency,Funder,Implementers,Implementer Category,Project Value (USD),2015 Disbursements (USD),2016 Disbursements (USD),2017 Disbursements (USD),Links to project webpages or documents,Gender,Capacity building,Stabilization,2015 Project Location Allocation,2016 Project Location Allocation,2017 Project Location Allocation,Location Total 2015-17
Somaliland,Social & human capital,Other Social Services,119241272,134762574,117306158,28900718,37346393,33406170,772650,1703051.111,758000,Strengthening Child Protection Systems,"Strengthening Child Protection Systems for a Safe and Protective Environment for Children in Somaliland; National and community based systems, structures and mechanisms strengthened to prevent and respond to abuse, exploitation, neglect and violence against children in Somaliland",Feb-16,,,Finland,Finland,,NGOs,0,0,344666.6667,0,,Principal,Significant,,,344667,,344667
Somaliland,Social & human capital,Other Social Services,119241272,134762574,117306158,28900718,37346393,33406170,772650,1703051.111,758000,Child Rights in Somaliland,Realisation of Child Rights in Somaliland Improved Policy and practice for children in Somaliland,Mar-16,,,Finland,Finland,,NGOs,0,0,336584.4444,0,,Principal,Significant,,,336584,,336584
Somaliland,Social & human capital,Other Social Services,119241272,134762574,117306158,28900718,37346393,33406170,772650,1703051.111,758000,Construction of 2 orphanage,2 orphanage with 20 beds was constructed and fully furbished in Hargeisa,Jan-15,Jan-15,,Turkey (2015 data),"Turkey,",T_KA,NGOs,120000,120000,0,0,,,,,120000,,,120000
Somaliland,Building effective & efficient institutions,PFM & Revenue,119241272,134762574,117306158,15928238,14188939,11012195,4061121.101,3093141.13,3090283.429,Public Financial Management (PFM) Reform (Phase 2),Establish systems for more transparent and accountable management of public funds.,Jan-15,Jan-18,,WB,"MPF Donors (Denmark, EU, Finland, Italy, Norway, Sweden, Switzerland, SPF, UK, USAID)",Government counterparts,Government,20000000,794757,5847873,8000000,somaliampf.org,Not targeted,Principal,Not Targeted,158951,1169575,1600000,2928526
Somaliland,Building effective & efficient institutions,PFM & Revenue,119241272,134762574,117306158,15928238,14188939,11012195,4061121.101,3093141.13,3090283.429,Accountability Programme - 1,Prime Contractor of an Implementation and Analysis in Action of Accountability Programme (IAAAP) in Somalia,Jan-15,,"Public administration, Civilian Peace-Building, Conflict Prevention and Resolution",UK,DFID,Mott Macdonald,Private sector,18571428.57,3709795.714,5571428.571,7000000,http://devtracker.dfid.gov.uk/,Significant,Significant,Significant,741959,1114286,1400000,3256245
Somaliland,Building effective & efficient institutions,PFM & Revenue,119241272,134762574,117306158,15928238,14188939,11012195,4061121.101,3093141.13,3090283.429,Public financial Management-Somaliland,Police reform,Jan-12,Jan-16,,UK,DFID,Coffee/ASI,Private sector,3857142.857,3067401.429,714285.7143,0,http://devtracker.dfid.gov.uk/,Not targeted,Significant,Not targeted,3067401,714286,,3781687
Somaliland,Building effective & efficient institutions,PFM & Revenue,119241272,134762574,117306158,15928238,14188939,11012195,4061121.101,3093141.13,3090283.429,JPLG - 4 (split against sectors of activity),"The overall objective of the programme is to promote improvements in local governance quality that can contribute to peace consolidation, state development and equitable service delivery. To achieve this, the programme outcomes are structured around three mutually reinforcing strategies: 1) Supporting policy and legislative reforms for functional, fiscal and administrative decentralization that clarify and enhance the roles of local governments, their relation¬ships to central government, and as a means to improve local service delivery; 2) Improving local government capacity for equitable service delivery; 3) Improving and expanding the delivery of sustainable services to citizens in an equit¬able, responsive and socially accountable manner and promoting local economic environment.",Jan-13,Jan-17,Municipal finance management,UN JPLG,"SIDA, EC, DFID, DENMARK, SDC and Norway","UNDP, UNICEF, UN Habitat, UNCDF and ILO",UN,100618908,265168.9418,271414.5746,257952.6532,http://mptf.undp.org/factsheet/fund/JSO00,Significant,Principal,Not targeted,92809,94995,90283,278087
Somaliland,Building effective & efficient institutions,"Planning, M&E, and Statistics",119241272,134762574,117306158,15928238,14188939,11012195,328725,74645.00794,300000,Somalia Knowledge for Results,"Enhance the development impact of domestic policies and development partner interventions through better knowledge of socio-economic realities as well as political economy constraints; Promote basic accountability through better information on availability and use of public resources (including from development partners), and; revitalize the strategic planning process, through tailored support to regions, engagement with a broader set of stakeholders",Jan-16,,Analysis & Statistics,WB,WB SPF,WB-Executed,IFI,4500000,0,320196,2100000,somaliampf.org,Not targeted,Significant,Significant,,45742,300000,345742
Somaliland,Building effective & efficient institutions,"Planning, M&E, and Statistics",119241272,134762574,117306158,15928238,14188939,11012195,328725,74645.00794,300000,Somaliland Statistical Capacity Building Project,"Overall Objective of the project: Build the institutional and technical capacity of the Central Statistics Department (CSD) in the Somaliland Ministry of Planning and Development to enable to achieve its mandate and effectively carry out, supervise, coordinate all statistical activities specified in the Somaliland Statistical Development Program (2013-2017). The specific objectives and tasks of the Capacity Development Project are to: (i) support institutional reform and organizational change of the CSD in the Ministry of National Planning & Development; (ii) enhance the professionalism of CSD staff through on-job and long-term training of staff provided by short-term regional international experts and Statistical Training Institutes in the Regional Member Countries respectively and; (iii) enhance the capacity of the Information Technology capacity of the statistical system by the installation of a server-based network that will transform the existing network to user-based information exchange within the Ministry of Planning and Development and with key ministries and departments in Somaliland",Sep-13,Dec-15,,AfDB,AfDB,Development Information Consultants (Uganda); Somaliland Ministry of Planning and Development,Government & Private Sector,493244.4444,328725,28902.72222,0,www.afdb.org,Not targeted,Principal,NA – not screened,328725,28903,,357628
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,Somali Core Economic Institutions and Opportunities Program,Promote jobs and enterprise creation in Somalia,Jan-15,,PFM & Revenue,WB,"MPF Donors (Denmark, EU, Finland, Italy, Norway, Sweden, Switzerland, SPF, UK, USAID)","Government counterparts, Private Sector",Government & Private Sector,28500000,144142,3306627,7500000,somaliampf.org,Significant,Significant,Not targeted,31711,727458,1650000,2409169
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,Promoting Inclusive Markets in Somalia (PIMS),"Develop skills for youth, helping them to obtain jobs in the public sector as administrations are formed to create incentives towards peace.",Jan-14,Apr-17,,UK,DFID,DAI,Private sector,18571428.57,1000000,3571428.571,6857142.857,http://devtracker.dfid.gov.uk/,Significant,Significant,Not targeted,300000,1071429,2057143,3428572
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,Challenging Harmful Attitudes and Norms for Gender Equality and Empowerment in Somalia (CHANGES),"To challenge harmful social norms including FGM and CEFM and to increase women’s social and economic empowerment through interventions at the individual, household, community and societal levels.",Jan-16,Jan-20,Cross-cutting gender equality issues,UK,DFID,Save the Children International,NGOs,7142857.143,0,610000,3142857,http://devtracker.dfid.gov.uk/,Principal,Significant,Not Targeted,,61000,314286,375286
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,Providing Alternatives to Irregular Migration and Support to IDP from Somaliland through Employment Creation,"To provide long-term training and capital funds to develop light industries which will help improve the economic standing of IDPs families, lower the rate of unemployment and empower the youth in Somaliland. The three outcomes are: improved economic integration and employment opportunities for IDPS and youth, improved service delivery of institutions, and enhance inclusion of marginalised groups",Jan-17,,,IOM,European Commission (11th European Development Fund),IOM (with SOS Kinderdorf International),UN,4444444.444,0,0,1179523.473,n/a,Significant,Principal,Significant,,,1179523,1179523
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,Somali Investment Climate Reform Project,"The project’s overall objective is to catalyze investment climate reforms in Somalia. Specifically within one year of the closing of the project, it is targeted to achieve: ·       1-2 PPD platforms established to champion private sector development ·       5 DB/IC reforms implemented ·       USD 30 million mobilized as a result of project activities ·       Additional benefits include support to other WBG activities and projects, including SCORE",Jan-15,Jan-17,,IFC,"IFC, AUSTRALIAN, DANISH",IFC,IFI,2850000,365000,515000,1175000,,Significant,Principal,Not Targeted,127750,180250,411250,719250
Somaliland,Inclusive and sustainable economic growth,Private Sector Development & Employment,119241272,134762574,117306158,4664851,10659746,12610466,2411409.216,4486960.009,5858797.066,JPLG - 11 (split against sectors of activity),"The overall objective of the programme is to promote improvements in local governance quality that can contribute to peace consolidation, state development and equitable service delivery. To achieve this, the programme outcomes are structured around three mutually reinforcing strategies: 1) Supporting policy and legislative reforms for functional, fiscal and administrative decentralization that clarify and enhance the roles of local governments, their relation¬ships to central government, and as a means to improve local service delivery; 2) Improving local government capacity for equitable service delivery; 3) Improving and expanding the delivery of sustainable services to citizens in an equit¬able, responsive and socially accountable manner and promoting local economic environment.",Jan-13,Jan-17,Local Economic Development (LED),UN JPLG,"SIDA, EC, DFID, DENMARK, SDC and Norway","UNDP, UNICEF, UN Habitat, UNCDF and ILO",UN,100618908,724267.4082,741326.3754,704557.2468,http://mptf.undp.org/factsheet/fund/JSO00,Significant,Principal,Not targeted,253494,259464,246595,759553
