Location,NDP Pillar,SubSector,2015 Location Total,2016 LocationTotal,2017 Location Total,2015 Pillar Total,2016 Pillar Total,2017 Pillar Total,2015 SubSector Total,2016 SubSector Total,2017 SubSector Total,Project title,Project objectives / purpose,Start Date,End Date,Links to other Sector,Reporting Agency,Funder,Implementers,Implementer Category,Project Value (USD),2015 Disbursements (USD),2016 Disbursements (USD),2017 Disbursements (USD),Links to project webpages or documents,Gender,Capacity building,Stabilization,2015 Project Location Allocation,2016 Project Location Allocation,2017 Project Location Allocation
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,Water Well drill,"Farowyn, Somaliland",1/1/15,1/9/15,,Turkey (2015 data),"Turkey,",TİKA,Bilateral Agency,300000,300000,0,0,,,,,300000,0,0
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,"Design, Construction, and Connection of Hora Hadley Well Field and Transmission Facilities and Small Water Distribution System in Dar es Salaam Village, Somaliland. Amendment 1 for Supply of Water Pipes, Valves and Accessories for Hargeisa Urban Water Supply Project","This project aims to increase the water supply for Hargeisa, Somaliland through the drilling of 3 new boreholes at the Hora Haadley aquifer and connecting them to the existing pipe network at Geed Deeble for the transmission to Hargeisa. The revised scope further contributes to the ongoing activities of the Hargeisa Urban Water Supply Upgrading Project and its expanded scope, through the supply of pipes, fittings and valves required for the upgrading of the Ged Deeble – Hargeisa Main Pipeline.",1/8/14,1/11/16,Water,UN-Habitat,Somaliland Development Fund,UN-Habitat,UN,8602000,7719710,882290,0,,Significant,Significant,Not targeted,7719710,882290,0
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,"Design, Construction, and Connection of Hora Hadley Well Field and Transmission Facilities and Small Water Distribution System in Dar es Salaam Village, Somaliland. Amendment 1 for Supply of Water Pipes, Valves and Accessories for Hargeisa Urban Water Supply Project","This project aims to increase the water supply for Hargeisa, Somaliland through the drilling of 3 new boreholes at the Hora Haadley aquifer and connecting them to the existing pipe network at Geed Deeble for the transmission to Hargeisa. The revised scope further contributes to the ongoing activities of the Hargeisa Urban Water Supply Upgrading Project and its expanded scope, through the supply of pipes, fittings and valves required for the upgrading of the Ged Deeble – Hargeisa Main Pipeline.",1/8/14,1/11/16,Water,UN-Habitat,Somaliland Development Fund,UN-Habitat,UN,8602000,7719710,882290,0,,Significant,Significant,Not targeted,7719710,882290,0
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,Towage Services in Berbera Port,"Support the development of the Berbera Port by improving throughput, towage capacity and reliability of towage services.",1/8/14,1/12/16,,WB,"WB SPF, DFID",Government counterparts,Government,4900000,0,4900000,0,,Not targeted,Significant,Not targeted,0,4900000,0
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,ICT Sector Support - Phase I,Contribute towards the process of developing a regulatory framework for the telecommunications sector and building an ICT infrastructure in Somalia,1/3/14,31/03/2016,,WB,"Phase 1: WB SPF Phase 2: MPF Donors (Denmark, EU, Finland, Italy, Norway, Sweden, Switzerland, SPF, UK)","Government counterparts, AfricaConnect, WB",Government & IFI,2000000,1500000,250000,0,http://blogs.worldbank.org/ic4d/supporting-ict-sector-somalia,Not targeted,Significant,NA – not screened,105000,17500,0
Somaliland,Infrastructural restoration & development,Infrastructure,119241272,134762574,117306158,38470794,22224434,20204775,38470794.04,22224433.72,20204775.26,Nomadic Development Project,"Improving living conditions, including infrastructure, in nomadic villages, priorities identified by the communities",1/1/09,31/12/2016,,Finland,Finland,Nomadic Development Organisation (NDO),NGOs,355843.3333,54796.66667,54796.66667,0,,Not Targeted,Significant,Significant,54796.66667,54796.66667,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Support to Enhancing Institutional Capacity of Department of Immigration,Contribute to enhancing the institutional capacity of the Departments of Immigration under the Federal Government and regional authorities of Somaliland and Puntland as more effective institutions with capability to deliver and maintain the services in a more self-reliant manner.,1/12/13,1/12/16,,IOM,"Government of Norway, Ministry of Foreign Affairs",IOM,UN,1528720.15,688369.38,840350.77,0,n/a,Significant,Principal,Significant,206510.814,252105.231,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,SOMALIA JOINT RULE OF LAW PROGRAMME,"1. Key priority laws in the legal framework, including on the reorganization of the judiciary, are aligned with the Constitution and international standards. 2. Justice institutions to start to address the key grievances and injustices of Somalis. 3. More Somalis have access to fair and affordable justice",1/7/15,31/12/2017,,UNDP,"UN MPTF Donors: Denmark, EU, Italy, Norway, Sweden, Switzerland, UK, and PBF",UNDP,UN,66716763,11580091.08,14140548,0,http://www.so.undp.org/,Principal,Significant,Significant,3860030.36,4713516,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Police Headquarter Facilities Project in Somalia,"Construct 3 Police Regional Headquarters in Kismayo, Bidoa and Beletweyne.",00/01/1900,00/01/1900,Police,PSG 2 - Round 2,UK,UNOPS,UN,7731720,500000,4924498,2307222,,Not targeted,Significant,Not targeted,125000,1231124.5,576805.5
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,"Laws, regulatory frameworks and services are put in place to adequately address children's access to justice","To strengthen institutional capacity , frameworks and services to ensure children have access to justice",1/1/13,1/12/16,,UNICEF,"UNICEF, UN MPTF Donors: Denmark, EU, Italy, Norway, Sweden, Switzerland, UK, and PBF","FGS, Government of Puntland, Government of Somaliland",Government,3500929,1449000,2333952,0,Not available,Significant,Principal,Significant,507150,816883.2,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Somaliland police reform,Justice reform,1/1/13,1/3/16,,UK,DFID,ASI,Private sector,4285714.286,1827800,1062857.143,0,http://devtracker.dfid.gov.uk/,Not targeted,Principal,Not targeted,1827800,1062857.143,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Justice (XEAU78) - 2,"To support the Government of Somalia through capacity building, and technical and advisory assistance establish unified, capable, accountable and rights-based Somali Police Force providing safety and order for all the people of Somalia",1/7/15,1/12/16,,UNODC,UNODC,UNODC,UN,1791220,40000,1751220,0,,Significant,Significant,Significant,20000,875610,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Civilian Police Project Support to the Somalia Police Force,"Somali women, men, girls and boys benefit from more inclusive, equitable and accountable governance, improved services, human security, access to justice and human rights. Strengthened institutional and technical capacity of police services in Somalia utilizing a community and rights based approach.",1/1/13,1/6/15,Police,UNDP,"UNDP, Japan Norway Denmark EU & UK Counter Piracy Trust UNDP",UNDP,UN,30000000,1497904.68,0,0,http://www.so.undp.org/,Significant,Principal,Principal,499301.56,0,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Justice (XEAU78) - 1,"To support the Government of Somalia through capacity building, and technical and advisory assistance establish independent and accountable justice institutions capable of addressing the justice needs of the people of Somalia by delivering justice for all",1/7/15,1/12/16,,UNODC,UNODC,UNODC,UN,1402256,200000,1202256,0,,Significant,Significant,Significant,100000,601128,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Global Maritime Crime Programme Detention and Transfer component (GLOX99),"The Piracy Prisoner Transfer Programme delivers infrastructure and capacity to the prison services of Somalia to allow for the transfer of pirates convicted overseas to prisons in Somalia, and subsequent imprisonment in secure and humane conditions. The development of correctional facilities run in line with international standards and norms.",1/10/14,1/12/16,,UNODC,"Norway, Sweden, UK, US, UNODC",UNODC,UN,16000000,165000,1200000,0,,Significant,Principal,Significant,82500,600000,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,"Global Maritime Crime Programme under the Somali Trust Fund, PSG3 (GLOZ06)","Under this project, the UNODC Maritime Crime Programme will implement activities to increase the capacity of the corrections systems in Somalia and Somaliland, as defined in the UN Joint ROL programme under PSG3 including improvements to intrastructure, training and techincal support to the Custodial Corps professionalization",1/8/15,1/12/17,,UNODC,"UN MPTF Donors: Denmark, EU, Italy, Norway, Sweden, Switzerland, UK, and PBF.",UNODC,UN,2838200,0,1245450,0,,Significant,Principal,Significant,0,186817.5,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Justice sector reform-Somaliland,To build climate resilience and address critical energy constraints while reducing CO2 emissions in Somaliland,1/1/13,1/3/16,,UK,DFID,Danish Demining Group,NGOs,2142857.143,754028.5714,0,0,http://devtracker.dfid.gov.uk/,Significant,Significant,Not targeted,754028.5714,0,0
Somaliland,"Peace, security, and rule of law",Justice & Law Enforcement,119241272,134762574,117306158,15275069,24518107,4834325,8151012.502,10340041.57,598240.5,Access to Justice Project,"Somali women,men,girls and boys benefit from more inclusive, equitable and accountable governance, improved services, human security, access to justice and human rights. Strengthened Improved credibility, efficacy and independence of the judicial system; Enhanced capacity of public institutions for legal research and drafting to ensure that Constitution and legal reforms have broad public support.",1/1/13,1/6/15,,UNDP,"UNDP, Luxembourg Norway Denmark EU & UK Counter Piracy Trust UNDP TRAC",UNDP,UN,13000000,506073.59,0,0,http://www.so.undp.org/,Significant,Principal,Principal,168691.1967,0,0
